entry_id,created_at,pir,ir,color code,alert,part_name,part_type,material,product_id,defect_type,defect_location
835,2025-06-09T09:39:43+00:00,0,0,0,0,Alternator,Exterior,Aluminum,10835,Functional,Component
836,2025-06-09T09:55:23+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Synthetic,10836,Structural,Component
837,2025-06-09T09:12:43+00:00,0,0,0,1,Brake Pad,Lighting,Plastic,10837,Structural,Internal
838,2025-06-09T10:13:00+00:00,0,0,0,1,Headlight Assembly,Fuel System,Aluminum,10838,Structural,Internal
839,2025-06-09T10:09:33+00:00,0,0,0,1,Headlight Assembly,Exterior,Aluminum,10839,Functional,Component
840,2025-06-09T09:10:28+00:00,0,0,0,0,Windshield Wiper,Ignition,Plastic,10840,Functional,Internal
841,2025-06-09T10:07:50+00:00,0,0,0,0,Battery,Fuel System,Ceramic,10841,Structural,Component
842,2025-06-09T09:33:45+00:00,1,0,0,1,Radiator,Fuel System,Plastic,10842,Structural,Surface
843,2025-06-09T10:15:54+00:00,0,0,2,1,Battery,Brake System,Ceramic,10843,Cosmetic,Internal
844,2025-06-09T10:15:36+00:00,1,0,0,0,Engine Oil Filter,Electrical,Synthetic,10844,Functional,Internal
845,2025-06-09T10:15:54+00:00,1,0,1,0,Windshield Wiper,Ignition,Synthetic,10845,Cosmetic,Internal
846,2025-06-09T09:11:45+00:00,1,0,0,0,Windshield Wiper,Lighting,Ceramic,10846,Functional,Component
847,2025-06-09T09:35:46+00:00,1,0,0,0,Fuel Tank,Ignition,Metal,10847,Functional,Internal
848,2025-06-09T09:16:41+00:00,0,0,0,0,Alternator,Ignition,Ceramic,10848,Functional,Internal
849,2025-06-09T09:37:42+00:00,1,0,0,1,Air Filter,Electrical,Aluminum,10849,Cosmetic,Component
850,2025-06-09T09:48:54+00:00,0,0,2,1,Engine Oil Filter,Electrical,Synthetic,10850,Structural,Component
851,2025-06-09T09:10:46+00:00,0,0,0,1,Fuel Tank,Exterior,Ceramic,10851,Functional,Component
852,2025-06-09T09:34:06+00:00,1,0,0,1,Headlight Assembly,Ignition,Synthetic,10852,Structural,Surface
853,2025-06-09T10:00:41+00:00,0,0,0,1,Windshield Wiper,Fuel System,Metal,10853,Functional,Internal
854,2025-06-09T09:19:11+00:00,1,1,0,0,Engine Oil Filter,Exterior,Plastic,10854,Functional,Component
855,2025-06-09T09:17:01+00:00,0,0,0,0,Battery,Cooling,Aluminum,10855,Cosmetic,Component
856,2025-06-09T09:55:43+00:00,0,0,0,1,Spark Plug,Cooling,Aluminum,10856,Cosmetic,Surface
857,2025-06-09T10:05:15+00:00,0,0,0,1,Spark Plug,Engine Parts,Aluminum,10857,Cosmetic,Surface
858,2025-06-09T09:57:04+00:00,0,0,0,1,Air Filter,Electrical,Ceramic,10858,Cosmetic,Internal
859,2025-06-09T09:28:05+00:00,1,0,0,0,Headlight Assembly,Electrical,Synthetic,10859,Structural,Component
860,2025-06-09T09:54:03+00:00,0,0,0,0,Fuel Tank,Exterior,Ceramic,10860,Cosmetic,Internal
861,2025-06-09T09:17:38+00:00,1,0,1,0,Alternator,Brake System,Metal,10861,Cosmetic,Internal
862,2025-06-09T09:34:05+00:00,1,0,0,1,Alternator,Ignition,Metal,10862,Functional,Component
863,2025-06-09T10:05:34+00:00,1,0,0,1,Radiator,Electrical,Ceramic,10863,Structural,Surface
864,2025-06-09T10:16:14+00:00,0,0,0,0,Headlight Assembly,Ignition,Ceramic,10864,Structural,Component
865,2025-06-09T09:07:15+00:00,0,0,0,0,Air Filter,Lighting,Aluminum,10865,Structural,Internal
866,2025-06-09T09:44:40+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Plastic,10866,Cosmetic,Internal
867,2025-06-09T10:02:21+00:00,1,0,0,0,Engine Oil Filter,Ignition,Plastic,10867,Structural,Surface
868,2025-06-09T09:27:48+00:00,0,0,0,0,Air Filter,Lighting,Metal,10868,Functional,Component
869,2025-06-09T09:11:25+00:00,0,0,0,1,Fuel Tank,Exterior,Synthetic,10869,Functional,Surface
870,2025-06-09T09:35:05+00:00,1,1,0,1,Radiator,Engine Parts,Ceramic,10870,Structural,Internal
871,2025-06-09T09:30:38+00:00,0,0,0,1,Radiator,Exterior,Synthetic,10871,Structural,Surface
872,2025-06-09T09:47:37+00:00,1,0,0,0,Radiator,Electrical,Plastic,10872,Cosmetic,Internal
873,2025-06-09T10:06:33+00:00,1,0,0,1,Air Filter,Fuel System,Plastic,10873,Structural,Surface
874,2025-06-09T09:33:09+00:00,1,0,0,1,Alternator,Engine Parts,Plastic,10874,Functional,Internal
875,2025-06-09T09:34:46+00:00,0,0,0,1,Radiator,Ignition,Plastic,10875,Structural,Surface
876,2025-06-09T09:24:37+00:00,0,1,0,1,Alternator,Engine Parts,Aluminum,10876,Structural,Internal
877,2025-06-09T09:19:30+00:00,1,0,0,1,Air Filter,Fuel System,Ceramic,10877,Cosmetic,Internal
878,2025-06-09T10:17:11+00:00,1,1,0,0,Windshield Wiper,Brake System,Ceramic,10878,Cosmetic,Surface
879,2025-06-09T09:57:05+00:00,1,0,0,1,Spark Plug,Engine Parts,Plastic,10879,Structural,Internal
880,2025-06-09T09:59:25+00:00,1,0,0,1,Windshield Wiper,Electrical,Aluminum,10880,Cosmetic,Internal
881,2025-06-09T09:57:28+00:00,1,0,0,1,Brake Pad,Engine Parts,Aluminum,10881,Functional,Internal
882,2025-06-09T09:28:05+00:00,0,0,0,0,Alternator,Electrical,Ceramic,10882,Cosmetic,Internal
883,2025-06-09T09:15:59+00:00,1,0,0,0,Battery,Lighting,Metal,10883,Structural,Component
884,2025-06-09T10:11:13+00:00,0,0,0,1,Windshield Wiper,Electrical,Plastic,10884,Cosmetic,Internal
885,2025-06-09T10:12:56+00:00,1,0,0,1,Radiator,Engine Parts,Aluminum,10885,Functional,Surface
886,2025-06-09T09:41:01+00:00,0,0,0,1,Spark Plug,Ignition,Aluminum,10886,Functional,Internal
887,2025-06-09T09:23:59+00:00,1,0,0,1,Headlight Assembly,Electrical,Synthetic,10887,Functional,Component
888,2025-06-09T10:05:54+00:00,0,0,2,1,Windshield Wiper,Lighting,Synthetic,10888,Functional,Component
889,2025-06-09T09:54:42+00:00,0,0,0,0,Headlight Assembly,Cooling,Metal,10889,Structural,Component
890,2025-06-09T10:04:33+00:00,1,0,2,0,Radiator,Fuel System,Aluminum,10890,Structural,Component
891,2025-06-09T09:51:28+00:00,1,0,0,0,Alternator,Cooling,Plastic,10891,Cosmetic,Internal
892,2025-06-09T10:16:14+00:00,0,0,0,0,Headlight Assembly,Electrical,Ceramic,10892,Cosmetic,Internal
893,2025-06-09T09:08:51+00:00,0,0,0,1,Spark Plug,Brake System,Aluminum,10893,Functional,Component
894,2025-06-09T09:42:19+00:00,0,0,0,0,Spark Plug,Engine Parts,Ceramic,10894,Structural,Internal
895,2025-06-09T10:11:13+00:00,1,0,0,1,Radiator,Engine Parts,Ceramic,10895,Structural,Component
896,2025-06-09T09:10:08+00:00,1,0,1,1,Radiator,Electrical,Plastic,10896,Functional,Internal
897,2025-06-09T09:53:44+00:00,0,0,0,1,Windshield Wiper,Fuel System,Ceramic,10897,Structural,Internal
898,2025-06-09T09:51:48+00:00,1,0,0,0,Alternator,Fuel System,Aluminum,10898,Cosmetic,Surface
899,2025-06-09T09:34:05+00:00,0,1,0,1,Spark Plug,Electrical,Ceramic,10899,Functional,Component
900,2025-06-09T09:38:24+00:00,0,0,0,0,Battery,Exterior,Ceramic,10900,Structural,Surface
901,2025-06-09T09:41:02+00:00,0,0,0,0,Radiator,Fuel System,Aluminum,10901,Structural,Internal
902,2025-06-09T10:03:18+00:00,1,0,0,1,Radiator,Engine Parts,Synthetic,10902,Cosmetic,Internal
903,2025-06-09T09:21:44+00:00,1,0,0,1,Brake Pad,Exterior,Aluminum,10903,Cosmetic,Component
904,2025-06-09T09:42:43+00:00,0,0,3,1,Battery,Engine Parts,Ceramic,10904,Structural,Internal
905,2025-06-09T09:45:00+00:00,1,0,0,1,Alternator,Fuel System,Aluminum,10905,Cosmetic,Component
906,2025-06-09T09:43:10+00:00,1,0,1,1,Headlight Assembly,Brake System,Aluminum,10906,Functional,Component
907,2025-06-09T09:52:06+00:00,0,0,0,1,Engine Oil Filter,Electrical,Synthetic,10907,Functional,Component
908,2025-06-09T09:39:03+00:00,1,0,0,1,Alternator,Engine Parts,Metal,10908,Cosmetic,Surface
909,2025-06-09T09:45:21+00:00,1,0,0,1,Brake Pad,Brake System,Aluminum,10909,Functional,Internal
910,2025-06-09T09:33:09+00:00,0,0,1,1,Air Filter,Ignition,Plastic,10910,Cosmetic,Internal
911,2025-06-09T09:31:16+00:00,1,0,3,0,Headlight Assembly,Lighting,Synthetic,10911,Cosmetic,Component
912,2025-06-09T09:34:46+00:00,0,0,0,1,Radiator,Electrical,Plastic,10912,Cosmetic,Internal
913,2025-06-09T09:32:31+00:00,1,0,0,0,Alternator,Lighting,Ceramic,10913,Structural,Surface
914,2025-06-09T09:37:42+00:00,1,0,0,0,Headlight Assembly,Lighting,Plastic,10914,Functional,Component
915,2025-06-09T10:02:20+00:00,0,0,0,1,Alternator,Lighting,Ceramic,10915,Functional,Internal
916,2025-06-09T09:23:40+00:00,1,0,0,0,Headlight Assembly,Brake System,Plastic,10916,Functional,Internal
917,2025-06-09T09:16:00+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Aluminum,10917,Structural,Surface
918,2025-06-09T09:43:10+00:00,1,0,0,1,Spark Plug,Cooling,Synthetic,10918,Cosmetic,Component
919,2025-06-09T09:40:02+00:00,1,0,0,1,Fuel Tank,Cooling,Synthetic,10919,Functional,Component
920,2025-06-09T09:50:33+00:00,1,0,0,0,Windshield Wiper,Electrical,Synthetic,10920,Cosmetic,Surface
921,2025-06-09T10:15:35+00:00,0,0,0,0,Spark Plug,Cooling,Ceramic,10921,Functional,Component
922,2025-06-09T09:57:05+00:00,1,0,0,1,Brake Pad,Brake System,Aluminum,10922,Functional,Component
923,2025-06-09T10:15:14+00:00,0,0,0,1,Radiator,Fuel System,Aluminum,10923,Structural,Component
924,2025-06-09T10:06:54+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Synthetic,10924,Cosmetic,Internal
925,2025-06-09T09:10:08+00:00,1,1,0,1,Windshield Wiper,Fuel System,Synthetic,10925,Functional,Internal
926,2025-06-09T10:16:53+00:00,1,0,0,0,Windshield Wiper,Electrical,Aluminum,10926,Functional,Component
927,2025-06-09T10:13:18+00:00,1,0,0,1,Radiator,Electrical,Plastic,10927,Cosmetic,Surface
928,2025-06-09T10:08:34+00:00,1,0,0,1,Headlight Assembly,Brake System,Plastic,10928,Structural,Component
929,2025-06-09T09:06:33+00:00,1,0,0,0,Radiator,Brake System,Plastic,10929,Functional,Surface
930,2025-06-09T09:47:56+00:00,1,0,0,0,Brake Pad,Brake System,Ceramic,10930,Functional,Surface
931,2025-06-09T09:34:25+00:00,1,0,0,1,Spark Plug,Cooling,Plastic,10931,Functional,Component
932,2025-06-09T09:48:54+00:00,1,0,0,0,Radiator,Fuel System,Metal,10932,Functional,Internal
933,2025-06-09T09:31:35+00:00,0,0,0,0,Spark Plug,Cooling,Aluminum,10933,Cosmetic,Component
934,2025-06-09T09:17:00+00:00,1,0,0,1,Windshield Wiper,Electrical,Ceramic,10934,Cosmetic,Internal
935,2025-06-09T09:49:52+00:00,1,0,1,0,Radiator,Fuel System,Ceramic,10935,Structural,Internal
936,2025-06-09T10:14:34+00:00,1,0,0,0,Headlight Assembly,Exterior,Aluminum,10936,Cosmetic,Surface
937,2025-06-09T09:52:06+00:00,1,0,0,0,Spark Plug,Engine Parts,Aluminum,10937,Cosmetic,Internal
938,2025-06-09T10:15:54+00:00,0,0,0,0,Spark Plug,Engine Parts,Aluminum,10938,Functional,Internal
939,2025-06-09T09:11:26+00:00,0,0,0,0,Brake Pad,Electrical,Metal,10939,Structural,Internal
940,2025-06-09T09:58:06+00:00,1,0,0,1,Spark Plug,Lighting,Synthetic,10940,Structural,Component
941,2025-06-09T09:09:11+00:00,1,0,0,0,Spark Plug,Ignition,Ceramic,10941,Structural,Component
942,2025-06-09T10:11:13+00:00,1,0,0,0,Radiator,Engine Parts,Plastic,10942,Functional,Component
943,2025-06-09T09:07:54+00:00,0,0,0,0,Windshield Wiper,Engine Parts,Ceramic,10943,Functional,Internal
944,2025-06-09T09:44:21+00:00,1,0,0,0,Air Filter,Cooling,Synthetic,10944,Functional,Component
945,2025-06-09T09:42:01+00:00,0,0,0,1,Radiator,Electrical,Aluminum,10945,Functional,Internal
946,2025-06-09T09:13:02+00:00,0,0,0,0,Battery,Lighting,Ceramic,10946,Cosmetic,Component
947,2025-06-09T09:48:53+00:00,1,0,0,0,Windshield Wiper,Fuel System,Aluminum,10947,Functional,Surface
948,2025-06-09T09:35:44+00:00,0,0,0,1,Spark Plug,Brake System,Ceramic,10948,Structural,Surface
949,2025-06-09T10:09:32+00:00,1,0,0,1,Air Filter,Exterior,Plastic,10949,Cosmetic,Surface
950,2025-06-09T09:08:12+00:00,0,0,0,0,Engine Oil Filter,Electrical,Plastic,10950,Cosmetic,Internal
951,2025-06-09T10:08:34+00:00,1,0,0,1,Air Filter,Electrical,Ceramic,10951,Functional,Internal
952,2025-06-09T09:18:15+00:00,1,0,0,1,Headlight Assembly,Fuel System,Metal,10952,Functional,Component
953,2025-06-09T10:07:31+00:00,0,0,0,0,Radiator,Cooling,Plastic,10953,Cosmetic,Surface
954,2025-06-09T10:01:23+00:00,1,0,0,1,Alternator,Ignition,Synthetic,10954,Functional,Component
955,2025-06-09T09:18:15+00:00,0,1,0,1,Windshield Wiper,Electrical,Aluminum,10955,Functional,Component
956,2025-06-09T09:30:01+00:00,1,0,2,1,Windshield Wiper,Engine Parts,Aluminum,10956,Structural,Surface
957,2025-06-09T09:37:04+00:00,1,0,0,1,Radiator,Engine Parts,Plastic,10957,Cosmetic,Internal
958,2025-06-09T09:53:04+00:00,1,0,0,1,Alternator,Fuel System,Aluminum,10958,Functional,Internal
959,2025-06-09T09:46:59+00:00,0,0,0,1,Windshield Wiper,Fuel System,Ceramic,10959,Structural,Internal
960,2025-06-09T10:01:42+00:00,1,0,0,0,Air Filter,Engine Parts,Plastic,10960,Structural,Component
961,2025-06-09T09:06:33+00:00,1,0,1,0,Alternator,Electrical,Synthetic,10961,Structural,Component
962,2025-06-09T10:11:54+00:00,1,1,0,0,Windshield Wiper,Fuel System,Aluminum,10962,Structural,Surface
963,2025-06-09T10:02:20+00:00,0,0,2,1,Air Filter,Ignition,Metal,10963,Functional,Internal
964,2025-06-09T09:59:43+00:00,1,0,0,0,Headlight Assembly,Fuel System,Aluminum,10964,Structural,Internal
965,2025-06-09T10:07:12+00:00,0,0,0,1,Windshield Wiper,Brake System,Aluminum,10965,Functional,Internal
966,2025-06-09T09:06:32+00:00,0,0,0,1,Headlight Assembly,Brake System,Synthetic,10966,Cosmetic,Surface
967,2025-06-09T09:34:23+00:00,1,0,0,0,Engine Oil Filter,Ignition,Aluminum,10967,Functional,Component
968,2025-06-09T09:13:41+00:00,1,0,1,1,Headlight Assembly,Engine Parts,Metal,10968,Structural,Internal
969,2025-06-09T09:34:06+00:00,1,1,0,1,Alternator,Engine Parts,Plastic,10969,Structural,Internal
970,2025-06-09T10:12:37+00:00,0,0,0,1,Spark Plug,Brake System,Ceramic,10970,Functional,Internal
971,2025-06-09T09:47:36+00:00,1,0,0,1,Fuel Tank,Ignition,Aluminum,10971,Structural,Component
972,2025-06-09T09:26:32+00:00,1,1,0,1,Alternator,Cooling,Plastic,10972,Structural,Internal
973,2025-06-09T10:11:54+00:00,1,0,0,0,Spark Plug,Lighting,Metal,10973,Structural,Surface
974,2025-06-09T09:26:32+00:00,1,0,0,1,Air Filter,Brake System,Plastic,10974,Structural,Internal
975,2025-06-09T09:23:59+00:00,1,0,0,1,Air Filter,Exterior,Synthetic,10975,Structural,Internal
976,2025-06-09T09:19:30+00:00,1,0,0,0,Alternator,Cooling,Plastic,10976,Cosmetic,Internal
977,2025-06-09T09:29:22+00:00,1,0,2,1,Brake Pad,Electrical,Metal,10977,Structural,Internal
978,2025-06-09T09:37:43+00:00,1,0,0,1,Battery,Ignition,Aluminum,10978,Cosmetic,Internal
979,2025-06-09T09:50:33+00:00,0,0,0,1,Radiator,Engine Parts,Plastic,10979,Structural,Internal
980,2025-06-09T09:24:37+00:00,1,0,0,0,Spark Plug,Brake System,Ceramic,10980,Structural,Surface
981,2025-06-09T10:06:13+00:00,0,1,0,0,Headlight Assembly,Engine Parts,Plastic,10981,Functional,Component
982,2025-06-09T09:31:54+00:00,1,0,0,1,Radiator,Cooling,Ceramic,10982,Structural,Internal
983,2025-06-09T10:02:02+00:00,0,0,0,1,Windshield Wiper,Engine Parts,Ceramic,10983,Structural,Component
984,2025-06-09T09:12:04+00:00,0,0,0,0,Radiator,Lighting,Plastic,10984,Cosmetic,Internal
985,2025-06-09T09:29:22+00:00,1,0,0,1,Radiator,Exterior,Aluminum,10985,Structural,Internal
986,2025-06-09T10:10:34+00:00,0,0,0,1,Battery,Electrical,Aluminum,10986,Structural,Surface
987,2025-06-09T09:15:59+00:00,0,0,0,0,Radiator,Ignition,Synthetic,10987,Functional,Component
988,2025-06-09T09:32:50+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Ceramic,10988,Structural,Component
989,2025-06-09T09:58:07+00:00,0,0,0,0,Brake Pad,Electrical,Metal,10989,Structural,Surface
990,2025-06-09T09:28:43+00:00,0,1,0,1,Spark Plug,Fuel System,Synthetic,10990,Cosmetic,Internal
991,2025-06-09T09:33:45+00:00,1,0,0,1,Alternator,Lighting,Synthetic,10991,Cosmetic,Surface
992,2025-06-09T10:02:40+00:00,0,0,0,1,Battery,Electrical,Synthetic,10992,Structural,Component
993,2025-06-09T09:42:01+00:00,1,1,1,1,Windshield Wiper,Fuel System,Ceramic,10993,Functional,Internal
994,2025-06-09T09:38:24+00:00,0,0,0,1,Windshield Wiper,Fuel System,Aluminum,10994,Functional,Internal
995,2025-06-09T10:01:23+00:00,0,0,0,0,Headlight Assembly,Brake System,Synthetic,10995,Functional,Surface
996,2025-06-09T10:08:10+00:00,0,0,0,0,Fuel Tank,Fuel System,Plastic,10996,Functional,Surface
997,2025-06-09T10:02:39+00:00,1,0,0,0,Air Filter,Ignition,Aluminum,10997,Functional,Surface
998,2025-06-09T09:48:53+00:00,1,0,0,1,Air Filter,Engine Parts,Aluminum,10998,Structural,Component
999,2025-06-09T10:10:33+00:00,0,0,0,0,Brake Pad,Electrical,Metal,10999,Functional,Component
1000,2025-06-09T09:24:37+00:00,1,0,0,0,Windshield Wiper,Brake System,Aluminum,11000,Structural,Component
1001,2025-06-09T09:30:57+00:00,1,0,0,1,Alternator,Fuel System,Plastic,11001,Functional,Surface
1002,2025-06-09T10:03:55+00:00,1,0,0,1,Battery,Fuel System,Aluminum,11002,Functional,Component
1003,2025-06-09T10:09:32+00:00,1,0,0,1,Battery,Brake System,Metal,11003,Functional,Internal
1004,2025-06-09T09:55:23+00:00,1,0,0,1,Alternator,Ignition,Plastic,11004,Functional,Component
1005,2025-06-09T09:34:23+00:00,0,0,0,1,Windshield Wiper,Fuel System,Ceramic,11005,Structural,Surface
1006,2025-06-09T09:56:23+00:00,0,0,0,1,Spark Plug,Lighting,Ceramic,11006,Functional,Surface
1007,2025-06-09T09:47:37+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Ceramic,11007,Structural,Component
1008,2025-06-09T09:06:12+00:00,0,0,1,1,Brake Pad,Lighting,Aluminum,11008,Structural,Component
1009,2025-06-09T10:06:34+00:00,0,0,0,0,Air Filter,Fuel System,Plastic,11009,Structural,Surface
1010,2025-06-09T09:37:42+00:00,1,0,0,1,Alternator,Brake System,Aluminum,11010,Cosmetic,Component
1011,2025-06-09T09:50:51+00:00,0,0,2,1,Air Filter,Engine Parts,Synthetic,11011,Structural,Component
1012,2025-06-09T09:23:01+00:00,1,0,0,1,Windshield Wiper,Electrical,Ceramic,11012,Cosmetic,Surface
1013,2025-06-09T09:22:23+00:00,0,0,0,0,Brake Pad,Fuel System,Plastic,11013,Structural,Internal
1014,2025-06-09T10:07:30+00:00,1,0,0,1,Battery,Fuel System,Ceramic,11014,Structural,Surface
1015,2025-06-09T09:30:00+00:00,1,0,0,1,Spark Plug,Lighting,Aluminum,11015,Functional,Component
1016,2025-06-09T09:29:22+00:00,0,0,0,1,Brake Pad,Engine Parts,Aluminum,11016,Structural,Component
1017,2025-06-09T09:38:44+00:00,1,0,0,0,Windshield Wiper,Brake System,Plastic,11017,Structural,Internal
1018,2025-06-09T09:27:48+00:00,0,0,0,0,Spark Plug,Ignition,Metal,11018,Functional,Surface
1019,2025-06-09T09:17:00+00:00,1,0,0,1,Alternator,Lighting,Ceramic,11019,Functional,Internal
1020,2025-06-09T09:07:14+00:00,1,0,0,0,Windshield Wiper,Fuel System,Plastic,11020,Structural,Surface
1021,2025-06-09T09:39:44+00:00,1,0,0,1,Engine Oil Filter,Electrical,Aluminum,11021,Structural,Surface
1022,2025-06-09T09:17:38+00:00,0,0,0,1,Air Filter,Cooling,Ceramic,11022,Functional,Surface
1023,2025-06-09T09:19:50+00:00,0,0,0,0,Spark Plug,Lighting,Aluminum,11023,Structural,Component
1024,2025-06-09T09:51:09+00:00,1,0,0,0,Fuel Tank,Fuel System,Plastic,11024,Cosmetic,Internal
1025,2025-06-09T09:42:19+00:00,0,0,0,0,Windshield Wiper,Fuel System,Plastic,11025,Cosmetic,Internal
1026,2025-06-09T09:33:46+00:00,0,0,0,0,Windshield Wiper,Engine Parts,Aluminum,11026,Cosmetic,Internal
1027,2025-06-09T09:14:00+00:00,0,0,2,0,Fuel Tank,Fuel System,Aluminum,11027,Structural,Internal
1028,2025-06-09T10:02:39+00:00,1,0,0,1,Battery,Electrical,Ceramic,11028,Structural,Internal
1029,2025-06-09T09:54:42+00:00,1,0,1,1,Windshield Wiper,Lighting,Ceramic,11029,Functional,Internal
1030,2025-06-09T10:16:53+00:00,1,0,0,1,Brake Pad,Engine Parts,Aluminum,11030,Cosmetic,Internal
1031,2025-06-09T09:20:47+00:00,0,0,0,1,Headlight Assembly,Exterior,Ceramic,11031,Cosmetic,Surface
1032,2025-06-09T09:26:13+00:00,1,0,3,1,Brake Pad,Engine Parts,Plastic,11032,Structural,Internal
1033,2025-06-09T09:20:08+00:00,1,0,0,1,Spark Plug,Cooling,Ceramic,11033,Structural,Surface
1034,2025-06-09T09:06:14+00:00,1,0,0,0,Alternator,Engine Parts,Ceramic,11034,Cosmetic,Surface
1035,2025-06-09T09:26:50+00:00,1,0,0,0,Windshield Wiper,Brake System,Plastic,11035,Functional,Internal
1036,2025-06-09T09:06:54+00:00,1,0,0,1,Radiator,Electrical,Ceramic,11036,Cosmetic,Surface
1037,2025-06-09T10:16:53+00:00,0,0,0,1,Windshield Wiper,Brake System,Ceramic,11037,Functional,Component
1038,2025-06-09T09:43:10+00:00,1,0,0,1,Battery,Electrical,Synthetic,11038,Functional,Internal
1039,2025-06-09T09:08:50+00:00,0,0,0,0,Brake Pad,Brake System,Ceramic,11039,Functional,Surface
1040,2025-06-09T09:55:23+00:00,0,0,0,1,Brake Pad,Electrical,Ceramic,11040,Structural,Component
1041,2025-06-09T09:59:44+00:00,1,0,0,0,Air Filter,Electrical,Aluminum,11041,Structural,Surface
1042,2025-06-09T09:32:32+00:00,1,0,0,1,Air Filter,Cooling,Synthetic,11042,Functional,Surface
1043,2025-06-09T10:00:41+00:00,0,0,0,0,Alternator,Engine Parts,Synthetic,11043,Cosmetic,Component
1044,2025-06-09T09:42:43+00:00,1,0,0,0,Spark Plug,Lighting,Plastic,11044,Functional,Component
1045,2025-06-09T09:53:05+00:00,1,0,0,1,Headlight Assembly,Brake System,Ceramic,11045,Cosmetic,Surface
1046,2025-06-09T09:38:44+00:00,1,0,0,1,Spark Plug,Cooling,Aluminum,11046,Cosmetic,Internal
1047,2025-06-09T09:33:46+00:00,0,0,0,1,Engine Oil Filter,Brake System,Plastic,11047,Structural,Internal
1048,2025-06-09T09:34:05+00:00,1,1,0,1,Fuel Tank,Electrical,Synthetic,11048,Functional,Internal
1049,2025-06-09T09:11:44+00:00,1,0,0,1,Fuel Tank,Electrical,Plastic,11049,Cosmetic,Internal
1050,2025-06-09T10:10:52+00:00,0,0,0,1,Brake Pad,Engine Parts,Aluminum,11050,Cosmetic,Component
1051,2025-06-09T09:39:44+00:00,0,0,0,0,Radiator,Electrical,Ceramic,11051,Functional,Internal
1052,2025-06-09T09:25:34+00:00,0,0,0,1,Fuel Tank,Brake System,Plastic,11052,Functional,Component
1053,2025-06-09T09:09:30+00:00,0,0,0,0,Headlight Assembly,Exterior,Ceramic,11053,Cosmetic,Component
1054,2025-06-09T09:19:30+00:00,1,0,0,1,Fuel Tank,Electrical,Aluminum,11054,Cosmetic,Component
